accommodates,bathrooms,bedrooms,beds,number_of_reviews,review_scores_rating,host_is_superhost,has_license,has_description,has_review,minimum_nights_scaled,is_instant_bookable,is_bathroom_shared,room_type_Hotel room,room_type_Private room,room_type_Shared room,neighbourhood_group_cleansed_Honolulu,neighbourhood_group_cleansed_Kauai,neighbourhood_group_cleansed_Maui,maximum_nights_scaled,neighbourhood_group_1,neighbourhood_group_2,neighbourhood_group_3
4.0,1.0,1.0,2.0,37.0,4.95,1,0,1,1,-0.22744284006911297,0,0,0,0,0,0,0,0,-1.1668608896001196,0,1,0
3.0,1.0,0.0,2.0,7.0,4.86,0,0,1,1,-0.2638188296357116,0,0,0,0,0,0,0,0,1.245656676506034,1,0,0
5.0,1.0,1.0,3.0,43.0,4.84,0,1,1,1,-0.2638188296357116,0,0,0,0,0,1,0,0,-1.1977058630480522,0,1,0
6.0,1.0,2.0,3.0,12.0,4.33,0,0,0,1,-0.22744284006911297,1,0,0,0,0,0,0,0,1.245656676506034,0,1,0
4.0,1.0,1.0,2.0,0.0,4.753333333333333,1,1,1,0,-0.22744284006911297,0,0,0,0,0,0,1,0,-1.1668608896001196,0,0,1
14.0,4.0,5.0,7.0,46.0,4.93,1,1,1,1,-0.22744284006911297,1,0,0,0,0,0,1,0,-1.1712673143783956,0,1,0
2.0,1.0,1.0,1.0,0.0,4.866666666666666,0,1,1,0,-0.2638188296357116,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
6.0,2.0,2.0,3.0,2.0,5.0,0,1,1,1,-0.22744284006911297,1,0,0,0,0,0,1,0,-0.4287847392388763,0,0,1
10.0,3.0,5.0,5.0,6.0,4.67,1,0,1,1,0.7910848677956488,0,0,0,0,0,1,0,0,-0.4287847392388763,0,0,1
4.0,2.0,2.0,2.0,14.0,5.0,1,1,1,1,-0.19106685050251432,0,0,0,0,0,0,0,1,-1.1668608896001196,0,1,0
8.0,3.0,3.0,5.0,0.0,4.916666666666667,1,1,1,0,-0.19106685050251432,0,0,0,0,0,0,0,1,-0.9685717745776959,0,1,0
4.0,1.0,1.0,2.0,76.0,4.96,1,1,1,1,-0.2638188296357116,0,0,0,0,0,0,0,1,-1.0126360223604567,0,1,0
2.0,1.0,1.0,1.0,19.0,4.95,0,1,1,1,-0.19106685050251432,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
5.0,1.0,1.0,4.0,40.0,4.88,1,1,1,1,-0.2638188296357116,1,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
5.0,1.0,1.0,3.0,53.0,5.0,1,1,1,1,-0.2638188296357116,1,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
2.0,1.0,0.0,1.0,5.0,4.8,1,0,1,1,0.7547088782290502,1,0,0,0,0,0,0,0,-0.4287847392388763,1,0,0
2.0,1.0,0.0,1.0,54.0,4.91,0,1,1,1,-0.22744284006911297,1,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
5.0,2.0,2.0,3.0,0.0,4.833333333333333,1,1,1,0,0.7910848677956488,1,0,0,0,0,0,1,0,1.245656676506034,0,1,0
8.0,4.0,4.0,4.0,2.0,4.5,0,1,1,1,0.7910848677956488,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
5.0,1.0,2.0,4.0,61.0,4.89,1,1,1,1,-0.2638188296357116,1,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
5.0,1.0,1.0,1.0,6.0,5.0,1,1,1,1,0.7910848677956488,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
6.0,2.0,2.0,4.0,0.0,4.91,1,1,1,0,-0.19106685050251432,0,0,0,0,0,0,0,1,-1.0346681462518372,0,1,0
2.0,1.0,1.0,1.0,2.0,5.0,1,1,1,1,0.7910848677956488,1,0,0,0,0,1,0,0,-0.4287847392388763,0,0,1
4.0,1.0,0.0,2.0,48.0,4.73,0,1,1,1,-0.2638188296357116,1,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
4.0,1.0,1.0,2.0,26.0,5.0,1,1,1,1,-0.22744284006911297,0,0,0,0,0,0,0,1,-0.4287847392388763,0,1,0
2.0,1.0,0.0,1.0,3.0,5.0,0,1,1,1,0.7910848677956488,0,0,0,0,0,1,0,0,-0.8297693940619995,0,0,1
6.0,2.0,3.0,3.0,36.0,5.0,1,1,1,1,-0.22744284006911297,0,0,0,0,0,0,1,0,-1.1007645179259784,0,1,0
7.0,3.0,2.0,4.0,78.0,4.97,1,0,1,1,-0.2638188296357116,1,0,0,0,0,0,0,0,-1.2263476241068467,1,0,0
2.0,1.0,1.0,2.0,7.0,5.0,0,1,1,1,-0.19106685050251432,1,0,0,1,0,0,0,1,-0.4287847392388763,0,1,0
4.0,1.0,1.0,2.0,3.0,5.0,1,1,1,1,-0.19106685050251432,0,0,0,0,0,0,1,0,-0.4287847392388763,0,0,1
6.0,3.0,3.0,3.0,9.0,5.0,0,0,1,1,-0.19106685050251432,1,0,0,0,0,0,0,0,1.245656676506034,1,0,0
2.0,1.0,1.0,2.0,3.0,5.0,0,1,1,1,0.7910848677956488,0,0,0,0,0,1,0,0,1.245656676506034,0,1,0
4.0,1.0,1.0,2.0,1.0,1.0,0,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
4.0,1.0,1.0,2.0,0.0,3.643333333333333,1,1,1,0,-0.11831487136931705,0,0,0,0,0,0,1,0,-1.1668608896001196,0,1,0
4.0,1.0,1.0,2.0,0.0,3.643333333333333,1,1,1,0,-0.11831487136931705,0,0,0,0,0,0,1,0,-1.1668608896001196,0,1,0
4.0,1.0,1.0,2.0,1.0,5.0,1,1,1,1,-0.11831487136931705,0,0,0,0,0,0,1,0,-1.1668608896001196,0,1,0
6.0,2.0,2.0,4.0,0.0,3.643333333333333,1,0,1,0,-0.19106685050251432,0,0,0,0,0,0,0,0,-1.0346681462518372,0,1,0
7.0,2.0,2.0,3.0,0.0,4.846666666666667,1,0,1,0,-0.19106685050251432,0,0,0,0,0,0,0,0,-0.9685717745776959,0,1,0
4.0,2.0,2.0,2.0,14.0,4.93,1,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
4.0,2.0,1.0,1.0,10.0,4.9,1,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
1.0,1.0,1.0,1.0,3.0,5.0,1,0,1,1,2.973644241791567,0,0,0,1,0,1,0,0,-0.4287847392388763,0,0,1
2.0,1.0,1.0,1.0,1.0,5.0,1,0,1,1,-0.22744284006911297,1,0,0,0,0,0,0,0,-1.1668608896001196,1,0,0
2.0,1.0,0.0,2.0,40.0,4.38,0,1,1,1,-0.2638188296357116,1,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
10.0,3.0,4.0,5.0,1.0,5.0,0,0,1,1,-0.19106685050251432,0,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
4.0,2.0,1.0,2.0,7.0,4.71,1,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
1.0,1.0,1.0,1.0,0.0,4.846666666666667,0,0,1,0,6.247483302785445,0,0,0,1,0,0,0,1,-0.4287847392388763,0,1,0
6.0,2.0,3.0,4.0,33.0,4.97,1,1,1,1,-0.19106685050251432,0,0,0,0,0,0,1,0,-0.4287847392388763,0,1,0
2.0,1.0,1.0,2.0,0.0,4.8066666666666675,0,0,1,0,6.247483302785445,0,0,0,1,0,0,0,1,-0.8363790312294136,0,1,0
8.0,1.0,3.0,4.0,23.0,4.74,0,1,1,1,0.7910848677956488,0,0,0,0,0,1,0,0,-0.4287847392388763,0,0,1
4.0,2.0,2.0,3.0,25.0,4.88,1,1,1,1,-0.11831487136931705,0,0,0,0,0,0,0,1,1.245656676506034,0,1,0
4.0,1.0,1.0,1.0,1.0,5.0,0,1,1,1,-0.2638188296357116,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
2.0,1.0,1.0,1.0,17.0,4.82,1,1,1,1,0.7547088782290502,1,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
4.0,1.0,0.0,2.0,0.0,4.806666666666667,0,1,1,0,-0.22744284006911297,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
6.0,1.0,2.0,3.0,62.0,4.81,0,1,1,1,-0.19106685050251432,1,0,0,0,0,0,0,0,-1.023652084306147,0,0,1
6.0,2.0,2.0,3.0,0.0,5.0,1,1,1,0,-0.19106685050251432,0,0,0,0,0,0,1,0,-1.0346681462518372,0,0,1
4.0,1.0,0.0,2.0,0.0,4.806666666666667,0,1,1,0,-0.22744284006911297,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
4.0,1.0,0.0,2.0,0.0,4.806666666666667,0,1,1,0,-0.22744284006911297,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
4.0,1.0,0.0,2.0,0.0,4.806666666666667,0,1,1,0,-0.22744284006911297,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
4.0,1.0,0.0,2.0,10.0,4.6,0,1,1,1,-0.22744284006911297,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
4.0,1.0,0.0,2.0,0.0,4.806666666666667,0,1,1,0,-0.22744284006911297,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
4.0,1.0,0.0,2.0,0.0,4.806666666666667,0,1,1,0,-0.22744284006911297,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
4.0,1.0,0.0,2.0,0.0,4.806666666666667,0,1,1,0,-0.22744284006911297,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
4.0,1.0,0.0,2.0,0.0,4.806666666666667,0,1,1,0,-0.22744284006911297,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
4.0,1.0,1.0,2.0,2.0,5.0,0,1,1,1,-0.22744284006911297,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
4.0,1.0,1.0,2.0,0.0,4.806666666666667,0,1,1,0,-0.22744284006911297,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
6.0,2.0,2.0,4.0,4.0,5.0,0,1,1,1,-0.1546908609359157,0,0,0,0,0,0,0,1,-1.1668608896001196,0,1,0
4.0,1.0,0.0,2.0,0.0,4.806666666666667,1,1,1,0,-0.22744284006911297,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
4.0,1.0,0.0,2.0,0.0,4.806666666666667,1,1,1,0,-0.22744284006911297,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
4.0,1.0,0.0,2.0,0.0,4.806666666666667,1,1,1,0,-0.22744284006911297,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
4.0,1.0,2.0,2.0,4.0,4.0,0,0,1,1,-0.22744284006911297,1,0,0,0,0,0,0,0,1.245656676506034,1,0,0
6.0,2.0,2.0,3.0,8.0,5.0,0,0,1,1,-0.19106685050251432,0,0,0,0,0,0,0,0,-1.1007645179259784,0,1,0
10.0,3.0,5.0,5.0,15.0,4.87,1,1,1,1,-0.2638188296357116,1,0,0,0,0,0,1,0,-0.4287847392388763,0,1,0
2.0,1.0,1.0,1.0,49.0,5.0,1,0,1,1,-0.22744284006911297,1,0,0,0,0,0,0,0,-1.2021122878263282,1,0,0
4.0,1.0,1.0,2.0,1.0,5.0,1,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
4.0,1.0,1.0,3.0,47.0,4.94,1,1,1,1,-0.2638188296357116,1,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
4.0,2.0,1.0,2.0,1.0,5.0,1,0,1,1,-0.2638188296357116,1,0,0,0,0,0,0,0,1.245656676506034,0,1,0
4.0,1.0,1.0,2.0,3.0,4.67,1,0,1,1,-0.2638188296357116,1,0,0,0,0,0,0,0,1.245656676506034,0,1,0
4.0,2.0,1.0,3.0,0.0,4.653333333333333,0,1,1,0,-0.19106685050251432,0,0,0,0,0,0,0,1,-1.1007645179259784,0,1,0
5.0,2.0,2.0,4.0,0.0,4.956666666666667,1,1,1,0,-0.2638188296357116,1,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
6.0,3.0,2.0,3.0,0.0,4.956666666666667,0,1,1,0,-0.11831487136931705,0,0,0,0,0,0,0,1,1.245656676506034,0,1,0
4.0,1.0,1.0,2.0,1.0,5.0,0,1,1,1,-0.11831487136931705,0,0,0,0,0,1,0,0,-1.2175347745502945,0,1,0
4.0,1.0,1.0,2.0,2.0,5.0,0,1,1,1,-0.11831487136931705,0,0,0,0,0,1,0,0,-1.2175347745502945,0,1,0
4.0,1.0,1.0,2.0,41.0,4.83,1,1,1,1,-0.22744284006911297,0,0,0,0,0,1,0,0,-1.1999090754371902,0,0,1
12.0,5.0,5.0,6.0,2.0,5.0,1,0,1,1,0.06356507646367612,1,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
4.0,2.0,2.0,2.0,0.0,4.9366666666666665,0,1,1,0,-0.045562892236119784,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
5.0,2.0,2.0,3.0,17.0,4.41,0,1,1,1,-0.19106685050251432,1,0,0,0,0,0,0,0,1.245656676506034,0,1,0
10.0,3.0,3.0,7.0,16.0,4.88,1,1,1,1,-0.19106685050251432,1,0,0,0,0,0,1,0,-0.4287847392388763,0,1,0
2.0,1.0,1.0,1.0,6.0,4.83,0,1,1,1,-0.1546908609359157,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
2.0,1.0,1.0,1.0,17.0,5.0,1,0,1,1,-0.19106685050251432,0,1,0,1,0,0,0,0,-1.0346681462518372,1,0,0
2.0,1.0,0.0,2.0,3.0,5.0,0,0,1,1,0.7910848677956488,0,0,0,0,0,1,0,0,1.245656676506034,0,1,0
2.0,1.0,0.0,1.0,64.0,4.95,1,1,1,1,-0.2638188296357116,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
4.0,1.0,1.0,1.0,44.0,4.98,1,1,1,1,-0.19106685050251432,0,0,0,0,0,0,0,0,-1.1668608896001196,0,1,0
4.0,1.0,0.0,2.0,72.0,4.97,1,1,1,1,-0.2638188296357116,1,0,0,1,0,1,0,0,-0.4287847392388763,0,1,0
4.0,1.0,2.0,2.0,0.0,4.953333333333333,0,0,1,0,-0.19106685050251432,1,0,0,0,0,0,0,0,-1.1999090754371902,0,1,0
4.0,1.0,1.0,2.0,22.0,4.91,1,1,1,1,-0.22744284006911297,1,0,0,0,0,0,0,1,-0.4287847392388763,0,1,0
2.0,1.0,0.0,1.0,102.0,4.52,0,1,1,1,-0.2638188296357116,0,0,0,1,0,0,0,1,-1.2219411993285705,0,0,1
6.0,2.0,2.0,3.0,12.0,5.0,1,1,1,1,-0.19106685050251432,0,0,0,0,0,0,0,0,-1.1690641019892576,0,1,0
4.0,1.0,1.0,2.0,0.0,4.673333333333333,1,0,0,0,-0.2638188296357116,1,0,0,0,0,0,0,0,1.245656676506034,0,1,0
4.0,1.0,1.0,2.0,6.0,5.0,0,1,1,1,-0.19106685050251432,1,0,0,0,0,0,0,1,-0.4287847392388763,0,1,0
6.0,2.0,2.0,3.0,1.0,5.0,0,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
4.0,2.0,1.0,2.0,0.0,4.8500000000000005,1,1,1,0,-0.2638188296357116,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
4.0,1.0,1.0,2.0,15.0,4.6,0,0,1,1,-0.2638188296357116,1,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
2.0,1.0,1.0,1.0,5.0,4.6,0,1,1,1,-0.1546908609359157,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
6.0,3.0,2.0,4.0,9.0,5.0,1,1,1,1,-0.11831487136931705,0,0,0,0,0,0,0,1,-0.9355235887406254,0,1,0
3.0,1.0,0.0,2.0,0.0,4.983333333333333,0,1,1,0,-0.2638188296357116,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
2.0,1.0,1.0,1.0,42.0,4.95,1,1,1,1,-0.19106685050251432,0,0,0,0,0,0,1,0,-1.1712673143783956,0,0,1
3.0,1.0,1.0,1.0,3.0,5.0,0,0,1,1,0.7547088782290502,0,0,0,0,0,1,0,0,-1.1007645179259784,0,0,1
11.0,2.0,3.0,7.0,53.0,4.91,1,0,1,1,-0.2638188296357116,0,0,0,0,0,0,0,0,1.245656676506034,0,1,0
6.0,3.0,3.0,5.0,0.0,4.89,0,1,1,0,-0.11831487136931705,0,0,0,1,0,0,0,1,1.245656676506034,0,1,0
3.0,1.0,0.0,1.0,38.0,4.76,0,1,1,1,-0.22744284006911297,1,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
5.0,3.0,1.0,3.0,0.0,4.92,0,1,1,0,-0.11831487136931705,1,0,1,0,0,0,0,1,1.245656676506034,0,1,0
6.0,3.0,2.0,3.0,3.0,5.0,1,0,1,1,-0.11831487136931705,0,0,0,0,0,0,0,0,-1.0126360223604567,0,1,0
6.0,2.0,2.0,4.0,1.0,5.0,1,1,1,1,-0.19106685050251432,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
2.0,1.0,1.0,1.0,22.0,4.86,1,1,1,1,-0.2638188296357116,0,0,0,0,0,0,0,1,-0.4287847392388763,0,1,0
4.0,1.0,1.0,2.0,5.0,4.4,0,1,1,1,-0.1546908609359157,1,0,0,0,0,0,0,0,1.245656676506034,0,1,0
4.0,2.0,2.0,3.0,3.0,5.0,0,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
4.0,1.0,1.0,2.0,0.0,4.676666666666667,0,1,1,0,0.7910848677956488,0,0,0,0,0,1,0,0,1.245656676506034,0,1,0
6.0,2.0,3.0,3.839526293979563,20.0,4.55,1,1,1,1,-0.19106685050251432,1,0,0,0,0,1,0,0,-0.4287847392388763,0,0,1
14.0,4.0,5.0,9.0,2.0,4.5,0,0,1,1,-0.11831487136931705,0,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
5.0,2.0,2.0,4.0,6.0,4.67,1,0,1,1,0.06356507646367612,1,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
4.0,2.0,2.0,2.0,24.0,4.92,0,1,1,1,-0.22744284006911297,0,0,0,0,0,0,0,0,-1.2109251373828804,0,1,0
1.0,1.0,1.0,1.0,3.0,5.0,0,0,1,1,0.7547088782290502,0,0,0,1,0,1,0,0,0.3753877827965082,0,1,0
4.0,1.0,1.0,2.0,10.0,4.8,1,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,1,-0.4287847392388763,0,1,0
6.0,2.0,3.0,4.0,7.0,4.86,1,1,1,1,-0.2638188296357116,1,0,0,0,0,0,1,0,1.245656676506034,0,0,1
4.0,2.0,1.0,2.0,6.0,5.0,1,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,1,-0.4287847392388763,0,1,0
8.0,2.0,3.0,4.0,40.0,4.63,0,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
12.0,3.0,3.0,6.0,15.0,4.27,0,1,1,1,-0.2638188296357116,0,0,0,0,0,1,0,0,-1.1690641019892576,0,1,0
10.0,3.0,4.0,6.0,3.0,5.0,1,0,1,1,-0.1546908609359157,1,0,0,0,0,0,0,0,-1.1007645179259784,0,1,0
14.0,8.0,7.0,7.0,0.0,4.333333333333333,1,0,1,0,0.7910848677956488,1,0,0,0,0,1,0,0,1.245656676506034,0,1,0
10.0,6.0,5.0,5.0,0.0,4.333333333333333,1,1,1,0,0.7910848677956488,0,0,0,0,0,1,0,0,1.245656676506034,0,0,1
2.0,1.0,1.0,2.0,10.0,4.7,1,0,1,1,-0.22744284006911297,1,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
4.0,1.0,2.0,2.0,22.0,4.5,0,1,1,1,-0.1546908609359157,1,0,0,0,0,0,1,0,1.245656676506034,0,0,1
9.0,2.0,3.0,3.0,32.0,4.81,1,1,1,1,-0.045562892236119784,1,0,0,0,0,0,0,1,-0.4287847392388763,0,1,0
4.0,1.0,1.0,2.0,37.0,4.84,0,1,1,1,-0.2638188296357116,1,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
10.0,4.0,5.0,6.0,0.0,4.333333333333333,1,0,1,0,0.7910848677956488,0,0,0,0,0,1,0,0,1.245656676506034,0,1,0
8.0,3.0,3.0,4.0,5.0,4.8,0,1,1,1,-0.2638188296357116,0,0,0,0,0,1,0,0,-1.1668608896001196,0,0,1
8.0,3.0,4.0,6.0,3.0,5.0,1,1,1,1,-0.1546908609359157,1,0,0,0,0,0,0,0,1.245656676506034,0,1,0
5.0,2.0,2.0,3.0,0.0,4.733333333333333,0,0,1,0,0.7910848677956488,0,0,0,0,0,1,0,0,-0.4287847392388763,0,0,1
2.0,1.0,1.0,1.0,5.0,4.4,0,1,1,1,-0.19106685050251432,1,0,0,0,0,0,0,1,1.245656676506034,1,0,0
10.0,2.0,4.0,7.0,37.0,4.97,1,1,1,1,-0.1546908609359157,0,0,0,0,0,1,0,0,-1.1668608896001196,0,0,1
13.0,4.0,4.0,9.0,7.0,4.86,1,0,1,1,-0.2638188296357116,0,0,0,0,0,0,0,0,1.245656676506034,0,0,1
4.0,1.0,1.0,1.0,4.0,5.0,0,0,1,1,-0.19106685050251432,0,0,0,0,0,0,0,0,-1.1646576772109816,0,1,0
6.0,2.0,3.0,4.0,70.0,4.99,1,0,1,1,-0.19106685050251432,0,0,0,0,0,0,0,0,-1.1668608896001196,0,1,0
2.0,2.0,1.0,1.0,0.0,4.776666666666666,0,0,1,0,-0.045562892236119784,0,0,0,0,0,0,0,0,-0.4287847392388763,1,0,0
6.0,2.0,2.0,3.0,3.0,5.0,0,1,1,1,-0.2638188296357116,0,0,0,0,0,0,0,1,-0.4287847392388763,0,1,0
4.0,1.0,1.0,2.0,44.0,4.66,0,1,1,1,-0.19106685050251432,1,0,0,0,0,1,0,0,-1.1866898011023619,0,1,0
3.0,1.0,1.0,1.0,44.0,4.89,1,1,1,1,-0.2638188296357116,0,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
6.0,2.0,2.0,5.0,8.0,4.75,0,1,1,1,-0.1546908609359157,1,0,0,0,0,0,0,0,1.245656676506034,0,1,0
2.0,1.0,1.0,1.8724962948078263,10.0,4.4,0,1,1,1,-0.22744284006911297,1,0,0,0,0,0,0,1,-1.1690641019892576,0,1,0
4.0,1.0,1.0,2.0,15.0,4.93,0,0,1,1,-0.2638188296357116,0,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
6.0,2.0,2.0,3.0,0.0,4.77,1,0,1,0,-0.22744284006911297,0,0,0,1,0,0,0,0,-0.4287847392388763,0,1,0
4.0,1.0,1.0,2.0,9.0,4.67,0,1,1,1,-0.19106685050251432,1,0,0,0,0,0,0,0,1.245656676506034,0,1,0
8.0,2.0,2.0,4.0,0.0,4.696666666666666,1,1,1,0,-0.045562892236119784,0,0,0,1,0,0,1,0,-1.2175347745502945,0,0,1
4.0,1.0,1.0,2.0,22.0,4.95,1,1,0,1,-0.2638188296357116,1,0,0,0,0,0,1,0,-0.4287847392388763,0,0,1
4.0,1.0,1.0,2.0,92.0,4.57,0,1,1,1,-0.2638188296357116,0,0,0,1,0,0,0,1,-1.2219411993285705,0,0,1
4.0,1.0,1.0,2.0,13.0,4.85,0,1,1,1,-0.1546908609359157,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
2.0,4.0,1.0,2.0,1.0,4.0,0,1,1,1,0.7910848677956488,0,0,0,1,0,1,0,0,-0.8363790312294136,0,1,0
4.0,1.0,1.0,2.0,2.0,4.5,0,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,1,-0.4287847392388763,0,1,0
4.0,1.0,0.0,2.0,64.0,4.89,1,1,1,1,-0.2638188296357116,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
3.0,2.0,1.0,1.0,0.0,4.853333333333333,0,0,1,0,-0.2638188296357116,0,1,0,1,0,0,0,0,-1.2175347745502945,0,1,0
8.0,4.0,3.0,4.0,1.0,3.0,0,1,0,1,-0.19106685050251432,1,0,0,0,0,0,1,0,1.245656676506034,0,1,0
5.0,2.0,2.0,4.0,1.0,5.0,0,0,0,1,0.7910848677956488,1,0,0,0,0,1,0,0,1.245656676506034,0,1,0
6.0,2.0,2.0,3.0,1.0,5.0,1,0,1,1,-0.22744284006911297,0,0,0,1,0,0,0,0,-0.4287847392388763,0,1,0
8.0,4.0,3.0,5.0,0.0,4.333333333333333,1,1,1,0,0.7910848677956488,0,0,0,0,0,1,0,0,1.245656676506034,0,1,0
10.0,4.0,5.0,7.0,0.0,4.333333333333333,1,1,1,0,0.7910848677956488,0,0,0,0,0,1,0,0,1.245656676506034,0,0,1
2.0,1.0,1.0,1.0,19.0,4.95,1,0,1,1,-0.2638188296357116,0,0,0,0,0,0,0,0,1.245656676506034,0,0,1
10.0,2.0,3.0,5.0,58.0,4.97,1,1,1,1,-0.19106685050251432,0,0,0,0,0,1,0,0,-0.4287847392388763,0,0,1
6.0,2.0,2.0,3.0,30.0,5.0,1,1,1,1,-0.19106685050251432,1,0,0,0,0,0,0,1,-1.0346681462518372,0,1,0
10.0,3.0,3.0,6.0,4.0,4.75,0,1,0,1,-0.22744284006911297,1,0,0,0,0,0,1,0,1.245656676506034,0,1,0
5.0,2.0,2.0,3.0,24.0,4.92,1,1,1,1,-0.1546908609359157,1,0,0,0,0,0,0,0,-1.1668608896001196,0,1,0
3.0,2.0,1.0,2.0,0.0,4.866666666666666,1,1,1,0,-0.11831487136931705,1,0,0,0,0,0,0,1,-0.4287847392388763,0,1,0
4.0,1.0,1.0,2.0,14.0,4.93,0,1,1,1,-0.1546908609359157,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
4.0,2.0,2.0,2.0,1.0,5.0,0,1,1,1,-0.1546908609359157,0,0,0,0,0,0,0,1,-0.4287847392388763,0,1,0
11.0,3.0,3.0,8.0,23.0,4.78,1,0,1,1,-0.2638188296357116,0,0,0,0,0,0,0,0,1.245656676506034,0,0,1
6.0,2.0,2.0,4.0,3.0,4.0,0,1,1,1,-0.2638188296357116,0,0,0,0,0,0,1,0,-0.4287847392388763,0,0,1
6.0,2.0,2.0,3.0,45.0,4.93,1,0,1,1,-0.2638188296357116,0,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
6.0,2.0,2.0,4.0,15.0,5.0,1,1,1,1,-0.1546908609359157,1,0,0,0,0,0,0,0,1.245656676506034,0,1,0
6.0,2.0,2.0,4.0,2.0,5.0,1,1,1,1,-0.2638188296357116,1,0,0,0,0,1,0,0,1.245656676506034,0,1,0
4.0,1.0,1.0,2.0,0.0,4.863333333333333,1,0,1,0,-0.22744284006911297,0,0,0,0,0,0,0,0,-1.1668608896001196,0,1,0
6.0,2.0,2.0,3.0,51.0,4.96,1,1,1,1,-0.19106685050251432,1,0,0,0,0,0,0,1,-1.1756737391566716,0,1,0
4.0,2.0,1.0,2.0,1.0,5.0,1,1,1,1,-0.22744284006911297,0,0,0,0,0,0,1,0,-1.1668608896001196,0,1,0
6.0,1.0,2.0,3.0,40.0,4.63,0,1,1,1,-0.22744284006911297,1,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
16.0,4.0,6.0,8.0,45.0,4.84,1,0,1,1,-0.2638188296357116,1,0,0,0,0,0,0,0,-0.4287847392388763,1,0,0
6.0,1.0,2.0,4.0,3.0,4.67,0,1,1,1,-0.22744284006911297,0,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
4.0,1.0,1.0,2.0,13.0,4.69,0,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,1,-0.4287847392388763,0,1,0
